41,BXIZZB001V010041,I try to be the dominant person when I am with people,Rarely,Sometimes,Occasionally,Often,Sometimes,Sometimes,Often,Never,Sometimes,Never,Occasionally,Sometimes,Usually,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Occasionally,Occasionally,Rarely,Never,Usually,Rarely,Never,Sometimes,Rarely,Usually,Often,Occasionally,Sometimes,Occasionally,Occasionally,Sometimes,Often,Occasionally,Often,Sometimes,Rarely,Never,Never,Occasionally,Occasionally,Never,Sometimes,Occasionally,Sometimes,Occasionally,Usually,Often,Rarely,Usually,Rarely,Occasionally,Occasionally,Rarely,Occasionally,Rarely,Never,Sometimes,Never,Usually,Never,Sometimes,Usually,Sometimes,Never,Never,Usually,Never,Sometimes,Often,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Rarely,Often,Sometimes,Sometimes,4,,1,Usually,6,Never,3,Sometimes,4,Occasionally,6,Never,4,Occasionally,1,Usually,3,Sometimes,6,Never,6,Never,4,Occasionally,1,Usually,6,Never,4,Occasionally,6,Never,4,Occasionally,6,Never,3,Sometimes,6,Never,3,Sometimes,3,Sometimes,6,Never,4,Occasionally,3,Sometimes,6,Never,3,Sometimes,6,Never,3,Sometimes,2,Often,2,Often,5,Rarely,6,Never,2,Often,1,Usually,1,Usually,1,Usually,2,Often,6,Never,2,Often,2,Often,6,Never,2,Often,6,Never,1,Usually,3,Sometimes,5,,6,Never,2,Often,4,,5,Rarely,6,Never,2,Often,6,Never,6,Never,2,Often,6,Never,5,Rarely
42,BXIZZB001V010042,I like when people send me invitations for events and occasions,Occasionally,Usually,Sometimes,Usually,Sometimes,Usually,Occasionally,Sometimes,Usually,Usually,Often,Sometimes,Usually,Usually,Sometimes,Occasionally,Usually,Occasionally,Usually,Usually,Usually,Usually,Usually,Often,Often,Usually,Occasionally,Occasionally,Usually,Sometimes,Often,Often,Usually,Often,Sometimes,Usually,Often,Sometimes,Often,Sometimes,Often,Usually,Occasionally,Usually,Sometimes,Usually,Rarely,Occasionally,Often,Often,Sometimes,Usually,Usually,Often,Sometimes,Usually,Sometimes,Usually,Often,Often,Usually,Usually,Usually,Usually,Usually,Sometimes,Sometimes,Often,Usually,Sometimes,Sometimes,Sometimes,Usually,Sometimes,Often,Occasionally,Sometimes,Occasionally,Sometimes,Usually,Rarely,Sometimes,Usually,Sometimes,Usually,Sometimes,2,Often,1,Usually,4,Occasionally,2,Often,1,Usually,1,Usually,1,Usually,1,Usually,3,Sometimes,1,Usually,4,Occasionally,2,Often,3,Sometimes,1,Usually,4,Occasionally,4,Occasionally,1,Usually,3,Sometimes,6,Never,6,Never,3,Sometimes,4,Occasionally,2,Often,2,Often,3,Sometimes,1,Usually,4,Occasionally,1,Usually,3,Sometimes,2,Often,2,Often,2,Often,1,Usually,1,Usually,3,Sometimes,3,Sometimes,3,Sometimes,1,Usually,1,Usually,1,Usually,1,Usually,4,Occasionally,4,Occasionally,1,Usually,1,Usually,2,Often,4,Occasionally,2,Often,5,Rarely,6,Never,4,Occasionally,4,Occasionally,1,Usually,1,Usually,2,Often,4,Occasionally,1,Usually,4,Occasionally
43,BXIZZB001V010043,I like when people show me real affection by being close to me,Rarely,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Often,Usually,Sometimes,Usually,Occasionally,Sometimes,Occasionally,Sometimes,Sometimes,Usually,Usually,Often,Often,Often,Often,Usually,Often,Sometimes,Often,Sometimes,Rarely,Often,Sometimes,Sometimes,Often,Rarely,Usually,Sometimes,Rarely,Often,Often,Often,Usually,Sometimes,Never,Occasionally,Often,Often,Occasionally,Often,Usually,Usually,Often,Sometimes,Usually,Sometimes,Occasionally,Often,Often,Often,Usually,Never,Never,Usually,Often,Rarely,Sometimes,Usually,Sometimes,Usually,Never,Sometimes,Sometimes,Usually,Never,Usually,Sometimes,Sometimes,Usually,Often,Sometimes,Occasionally,Sometimes,Often,Sometimes,3,Sometimes,1,Usually,2,Often,2,Often,1,Usually,2,Often,1,Usually,3,Sometimes,2,Often,1,Usually,3,Sometimes,1,Usually,2,Often,1,Usually,6,Never,5,Rarely,1,Usually,2,Often,2,Often,5,Rarely,4,Occasionally,5,,1,Usually,3,Sometimes,2,Often,1,Usually,1,Usually,2,Often,3,Sometimes,4,Occasionally,2,Often,2,Often,1,Usually,2,Often,4,Occasionally,4,Occasionally,4,Occasionally,2,Often,1,Usually,2,Often,1,Usually,3,Sometimes,2,Often,1,Usually,2,Often,6,Never,3,Sometimes,4,Occasionally,4,Occasionally,4,Occasionally,4,Occasionally,1,Usually,2,Often,1,Usually,3,Sometimes,4,Occasionally,1,Usually,2,Often
44,BXIZZB001V010044,I like people to behave or act as per my wish,Never,Usually,Often,Sometimes,Sometimes,Sometimes,Usually,Sometimes,Often,Often,Rarely,Sometimes,Usually,Rarely,Sometimes,Occasionally,Often,Usually,Occasionally,Never,Rarely,Usually,Sometimes,Often,Sometimes,Never,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Rarely,Never,Sometimes,Rarely,Usually,Sometimes,Often,Occasionally,Rarely,Rarely,Occasionally,Never,Occasionally,Usually,Occasionally,Rarely,Sometimes,Rarely,Often,Occasionally,Occasionally,Sometimes,Sometimes,Never,Usually,Sometimes,Rarely,Sometimes,Never,Often,Never,Sometimes,Rarely,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Sometimes,Often,Sometimes,Occasionally,Sometimes,Usually,Never,Sometimes,Sometimes,Sometimes,Usually,Sometimes,2,Often,6,Never,4,Occasionally,1,Usually,1,Usually,4,Occasionally,3,Sometimes,1,Usually,2,Often,3,Sometimes,6,,6,Never,4,Occasionally,6,Never,6,Never,6,Never,2,Often,6,Never,4,Occasionally,6,Never,3,Sometimes,4,Occasionally,2,Often,4,Occasionally,2,Often,6,Never,3,Sometimes,2,Often,4,Occasionally,6,Never,3,Sometimes,5,Rarely,4,Occasionally,3,Sometimes,2,Often,2,Often,2,Often,6,Never,3,,6,Never,3,Sometimes,3,Sometimes,4,Occasionally,3,Sometimes,6,Never,6,Never,6,Never,6,,6,Never,3,Sometimes,4,Occasionally,5,Rarely,2,Often,6,Never,4,Occasionally,6,Never,1,Usually,6,Never
45,BXIZZB001V010045,I like people to invite me to join in their activities,Sometimes,Often,Sometimes,Sometimes,Sometimes,Often,Usually,Often,Sometimes,Usually,Rarely,Sometimes,Sometimes,Usually,Rarely,Occasionally,Never,Sometimes,Sometimes,Sometimes,Usually,Usually,Sometimes,Sometimes,Often,Usually,Usually,Often,Occasionally,Usually,Often,Usually,Usually,Sometimes,Usually,Occasionally,Sometimes,Sometimes,Usually,Sometimes,Often,Occasionally,Sometimes,Usually,Usually,Sometimes,Occasionally,Sometimes,Sometimes,Often,Sometimes,Usually,Usually,Often,Occasionally,Often,Often,Usually,Sometimes,Usually,Often,Sometimes,Usually,Sometimes,Usually,Sometimes,Sometimes,Sometimes,Usually,Occasionally,Usually,Sometimes,Sometimes,Sometimes,Often,Usually,Sometimes,Sometimes,Sometimes,Sometimes,Occasionally,Usually,Sometimes,Never,Sometimes,Sometimes,3,Sometimes,1,Usually,2,Often,3,Sometimes,2,Often,1,Usually,4,Occasionally,1,Usually,2,Often,3,Sometimes,3,Sometimes,4,,2,Often,1,Usually,3,Sometimes,3,Sometimes,1,Usually,3,Sometimes,6,Never,4,Occasionally,3,Sometimes,3,Sometimes,2,Often,3,Sometimes,2,Often,1,Usually,3,Sometimes,6,Never,3,Sometimes,2,Often,3,Sometimes,4,Occasionally,3,Sometimes,2,Often,6,Never,3,Sometimes,3,Sometimes,4,Occasionally,4,Occasionally,4,Occasionally,6,Never,5,Rarely,3,,3,Sometimes,1,Usually,2,Often,4,Occasionally,3,Sometimes,6,Never,6,Never,5,Rarely,4,Occasionally,1,Usually,1,Usually,2,Often,5,Rarely,1,Usually,4,Occasionally
46,BXIZZB001V010046,"I like people not to come too close to me 
(I like to maintain my privacy)
",Usually,Sometimes,Sometimes,Sometimes,Occasionally,Sometimes,Rarely,Rarely,Often,Usually,Never,Sometimes,Sometimes,Occasionally,Never,Sometimes,Never,Sometimes,Sometimes,Usually,Sometimes,Usually,Rarely,Sometimes,Sometimes,Occasionally,Usually,Never,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Sometimes,Sometimes,Usually,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Rarely,Occasionally,Sometimes,Occasionally,Never,Often,Sometimes,Never,Never,Usually,Rarely,Never,Usually,Usually,Never,Occasionally,Rarely,Rarely,Often,Sometimes,Usually,Sometimes,Usually,Sometimes,Sometimes,Sometimes,Often,Never,Occasionally,Sometimes,Sometimes,Sometimes,Often,Often,Sometimes,Usually,Never,Sometimes,2,Often,5,Rarely,5,Rarely,4,Occasionally,6,Never,4,Occasionally,4,Occasionally,3,Sometimes,4,Occasionally,6,Never,6,Never,2,Often,6,Never,1,Usually,6,Never,3,Sometimes,6,Never,6,Never,5,Rarely,6,Never,4,Occasionally,3,Sometimes,2,Often,2,Often,1,Usually,6,Never,4,Occasionally,6,Never,3,Sometimes,6,Never,5,Rarely,6,Never,6,Never,2,Often,3,Sometimes,4,Occasionally,4,Occasionally,6,Never,1,Usually,6,Never,3,Sometimes,2,Often,6,Never,4,Occasionally,3,Sometimes,1,Usually,2,Often,1,Usually,2,Often,6,Never,4,Occasionally,6,Never,6,Never,6,Never,3,Sometimes,1,Usually,4,Occasionally,1,Usually
47,BXIZZB001V010047,I try to influence strongly other peopleâ€™s actions,Occasionally,Often,Sometimes,Usually,Sometimes,Never,Often,Rarely,Occasionally,Sometimes,Rarely,Sometimes,Usually,Sometimes,Usually,Sometimes,Sometimes,Often,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Often,Often,Sometimes,Sometimes,Sometimes,Occasionally,Often,Rarely,Sometimes,Sometimes,Occasionally,Sometimes,Sometimes,Never,Never,Often,Often,Sometimes,Occasionally,Rarely,Occasionally,Often,Sometimes,Occasionally,Sometimes,Occasionally,Sometimes,Sometimes,Occasionally,Usually,Often,Often,Never,Sometimes,Often,Rarely,Sometimes,Occasionally,Never,Never,Sometimes,Usually,Usually,Sometimes,Sometimes,Usually,Usually,Never,Sometimes,Sometimes,Sometimes,Often,Occasionally,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,5,Rarely,4,Occasionally,5,Rarely,4,Occasionally,4,Occasionally,6,Never,6,Never,2,Often,3,Sometimes,4,Occasionally,6,Never,3,Sometimes,1,Usually,1,Usually,6,Never,6,Never,4,Occasionally,6,Never,3,Sometimes,2,Often,4,Occasionally,4,Occasionally,6,Never,5,Rarely,4,Occasionally,3,Sometimes,3,Sometimes,2,Often,3,Sometimes,2,Often,5,Rarely,6,Never,2,Often,4,Occasionally,4,Occasionally,4,Occasionally,4,Occasionally,4,Occasionally,4,Occasionally,4,Occasionally,6,Never,5,Rarely,4,Occasionally,5,Rarely,1,Usually,3,Sometimes,6,Never,1,Usually,2,Often,3,Sometimes,4,Occasionally,2,,2,Often,3,Sometimes,6,Never,6,Never,1,Usually,3,Sometimes
48,BXIZZB001V010048,I like people to include me in their activities,Sometimes,Often,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Rarely,Occasionally,Sometimes,Usually,Often,Sometimes,Occasionally,Sometimes,Sometimes,Sometimes,Sometimes,Usually,Often,Sometimes,Often,Sometimes,Usually,Occasionally,Often,Occasionally,Often,Usually,Often,Usually,Sometimes,Usually,Occasionally,Occasionally,Sometimes,Often,Occasionally,Often,Usually,Sometimes,Usually,Usually,Occasionally,Occasionally,Sometimes,Occasionally,Usually,Rarely,Usually,Usually,Often,Sometimes,Sometimes,Usually,Usually,Sometimes,Usually,Usually,Usually,Usually,Usually,Usually,Sometimes,Sometimes,Usually,Sometimes,Usually,Sometimes,Sometimes,Usually,Sometimes,Often,Occasionally,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Never,Sometimes,2,Often,1,Usually,2,Often,4,Occasionally,1,Usually,2,Often,1,Usually,4,Occasionally,2,Often,3,Sometimes,2,Often,3,Sometimes,2,Often,1,Usually,4,Occasionally,3,Sometimes,1,Usually,2,Often,2,Often,4,Occasionally,4,Occasionally,3,Sometimes,1,,3,Sometimes,3,Sometimes,1,Usually,3,Sometimes,2,Often,3,Sometimes,2,Often,3,,3,,1,Usually,3,Sometimes,5,,3,Sometimes,3,Sometimes,3,Sometimes,4,Occasionally,3,Sometimes,4,Occasionally,4,Occasionally,2,,4,Occasionally,2,Often,4,Occasionally,3,Sometimes,5,Rarely,5,Rarely,4,Occasionally,3,Sometimes,4,Occasionally,1,Usually,1,Usually,3,,6,Never,1,Usually,4,Occasionally
49,BXIZZB001V010049,I like people to be affectionate and close to me,Rarely,Often,Occasionally,Sometimes,Sometimes,Sometimes,Often,Rarely,Occasionally,Rarely,Sometimes,Often,Usually,Sometimes,Never,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Usually,Often,Often,Often,Usually,Rarely,Often,Usually,Often,Usually,Usually,Often,Rarely,Usually,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Occasionally,Sometimes,Sometimes,Occasionally,Never,Sometimes,Occasionally,Often,Occasionally,Sometimes,Often,Usually,Rarely,Sometimes,Never,Occasionally,Often,Occasionally,Usually,Often,Usually,Usually,Never,Often,Often,Sometimes,Sometimes,Usually,Sometimes,Usually,Usually,Usually,Sometimes,Usually,Occasionally,Usually,Sometimes,Usually,Usually,Often,Often,Occasionally,Sometimes,Usually,Usually,4,Occasionally,2,Often,4,Occasionally,1,Usually,2,Often,3,Sometimes,1,Usually,2,Often,3,Sometimes,4,Occasionally,3,Sometimes,2,Often,1,Usually,3,Sometimes,4,Occasionally,6,Never,1,Usually,3,Sometimes,3,Sometimes,4,Occasionally,4,Occasionally,4,Occasionally,2,Often,1,Usually,4,Occasionally,1,Usually,4,Occasionally,2,Often,3,Sometimes,2,Often,2,Often,2,Often,1,Usually,2,Often,1,Usually,5,,5,,1,Usually,1,Usually,1,Usually,,,5,,1,Usually,3,Sometimes,3,Sometimes,6,Never,1,Usually,6,Never,3,Sometimes,3,Sometimes,4,Occasionally,5,,2,Often,1,Usually,2,Often,5,,1,Usually,1,Usually
50,BXIZZB001V010050,I try to take charge of things when I am with people,Occasionally,Often,Usually,Usually,Never,Sometimes,Often,Rarely,Often,Usually,Never,Often,Usually,Often,Usually,Sometimes,Usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Occasionally,Often,Sometimes,Often,Often,Often,Rarely,Usually,Often,Usually,Usually,Rarely,Usually,Occasionally,Often,Sometimes,Sometimes,Often,Sometimes,Occasionally,Occasionally,Often,Usually,Sometimes,Occasionally,Often,Usually,Often,Sometimes,Usually,Usually,Often,Sometimes,Usually,Usually,Usually,Occasionally,Usually,Usually,Often,Sometimes,Usually,Usually,Usually,Sometimes,Often,Usually,Sometimes,Sometimes,Usually,Usually,Sometimes,Rarely,Often,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Usually,Never,Sometimes,3,Sometimes,1,Usually,2,Often,4,,2,Often,1,Usually,2,Often,5,Rarely,3,Sometimes,2,Often,1,Usually,1,Usually,2,Often,1,Usually,6,Never,5,Rarely,1,Usually,2,Often,3,Sometimes,5,Rarely,4,Occasionally,2,Often,1,Usually,2,Often,4,Occasionally,1,Usually,3,Sometimes,1,Usually,4,Occasionally,2,Often,2,Often,3,Sometimes,2,Often,2,Often,2,Often,4,Occasionally,4,Occasionally,3,Sometimes,1,Usually,3,Sometimes,3,Sometimes,4,Occasionally,3,Sometimes,1,Usually,3,Sometimes,3,Sometimes,3,Sometimes,4,Occasionally,1,,4,Occasionally,4,Occasionally,2,Often,2,Often,1,Usually,2,Often,1,Usually,1,Usually,1,Usually
51,BXIZZB001V010051,I like people to invite me to participate in their activities,Rarely,Usually,Sometimes,Often,Rarely,Occasionally,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Usually,Often,Usually,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Usually,Usually,Sometimes,Often,Often,Usually,Occasionally,Occasionally,Occasionally,Often,Rarely,Usually,Sometimes,Sometimes,Usually,Sometimes,Occasionally,Sometimes,Often,Sometimes,Rarely,Often,Rarely,Usually,Usually,Sometimes,Occasionally,Occasionally,Sometimes,Often,Rarely,Never,Usually,Often,Sometimes,Never,Usually,Usually,Usually,Usually,Often,Sometimes,Usually,Usually,Usually,Sometimes,Sometimes,Sometimes,Usually,Usually,Usually,Sometimes,Usually,Sometimes,Usually,Occasionally,Sometimes,Occasionally,Sometimes,Sometimes,Often,Sometimes,Occasionally,Sometimes,Never,Sometimes,1,Usually,1,Usually,2,Often,3,Sometimes,2,Often,1,Usually,4,Occasionally,4,Occasionally,3,Sometimes,6,Never,2,Often,3,Sometimes,2,Often,1,Usually,6,Never,4,Occasionally,1,Usually,3,Sometimes,6,Never,4,Occasionally,3,Sometimes,4,Occasionally,2,Often,2,Often,2,Often,1,Usually,3,Sometimes,5,Rarely,3,Sometimes,2,Often,2,Often,2,Often,2,Often,1,Usually,6,Never,5,Rarely,6,Never,4,Occasionally,4,Occasionally,4,Occasionally,4,Occasionally,5,Rarely,3,Sometimes,1,Usually,4,Occasionally,2,Often,4,Occasionally,5,Rarely,6,Never,4,Occasionally,3,Sometimes,4,Occasionally,1,Usually,1,Usually,4,Occasionally,5,Rarely,1,Usually,3,Sometimes
52,BXIZZB001V010052,I like people to keep a distance from me,Often,Never,Rarely,Never,Sometimes,Rarely,Occasionally,Rarely,Never,Never,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Occasionally,Rarely,Occasionally,Never,Often,Sometimes,Sometimes,Never,Never,Never,Occasionally,Never,Sometimes,Never,Never,Never,Never,Never,Rarely,Occasionally,Rarely,Rarely,Sometimes,Never,Never,Sometimes,Often,Occasionally,Rarely,Rarely,Sometimes,Never,Never,Often,Never,Never,Never,Never,Never,Usually,Rarely,Rarely,Never,Never,Never,Sometimes,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Never,Sometimes,Sometimes,Often,Sometimes,Rarely,Rarely,Never,Occasionally,Sometimes,Sometimes,Sometimes,Never,Sometimes,6,Never,6,Never,6,Never,4,,6,Never,3,Sometimes,4,Occasionally,3,Sometimes,4,Occasionally,3,Sometimes,6,Never,6,Never,6,Never,5,Rarely,6,Never,5,Rarely,6,Never,6,Never,5,Rarely,6,Never,3,Sometimes,2,Often,5,Rarely,6,Never,4,Occasionally,6,Never,2,Often,6,Never,5,Rarely,6,Never,6,Never,6,Never,6,Never,2,Often,6,Never,4,Occasionally,4,Occasionally,6,Never,6,Never,6,Never,6,Never,6,Never,4,Occasionally,4,Occasionally,6,Never,6,Never,6,Never,6,Never,4,,3,Sometimes,4,Occasionally,4,Occasionally,6,Never,6,,6,Never,6,Never,6,Never,2,Often
53,BXIZZB001V010053,I like to tell people what and how they should act,Usually,Often,Sometimes,Usually,Sometimes,Occasionally,Rarely,Often,Occasionally,Often,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Usually,Usually,Sometimes,Never,Rarely,Sometimes,Sometimes,Often,Sometimes,Sometimes,Usually,Often,Rarely,Often,Occasionally,Usually,Often,Rarely,Usually,Sometimes,Sometimes,Usually,Often,Occasionally,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Occasionally,Rarely,Occasionally,Often,Often,Usually,Usually,Sometimes,Often,Sometimes,Usually,Usually,Occasionally,Occasionally,Rarely,Usually,Never,Sometimes,Usually,Often,Never,Sometimes,Usually,Sometimes,Never,Never,Usually,Never,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Usually,Never,Sometimes,3,Sometimes,1,Usually,4,Occasionally,3,Sometimes,2,Often,4,Occasionally,4,Occasionally,2,Often,3,Sometimes,2,Often,2,Often,2,Often,2,Often,6,Never,3,Sometimes,5,Rarely,1,Usually,1,Usually,2,Often,6,Never,4,Occasionally,3,Sometimes,6,Never,3,Sometimes,4,Occasionally,1,Usually,3,Sometimes,2,Often,3,Sometimes,6,Never,4,Occasionally,5,Rarely,4,Occasionally,2,Often,4,Occasionally,5,Rarely,5,Rarely,6,Never,4,Occasionally,6,Never,2,Often,4,Occasionally,2,Often,4,Occasionally,5,Rarely,2,Often,4,Occasionally,1,Usually,1,Usually,6,Never,4,Occasionally,5,Rarely,1,Usually,5,Rarely,3,Sometimes,2,Often,1,Usually,5,Rarely
54,BXIZZB001V010054,I take charge of things when I am with people,Usually,Often,Sometimes,Usually,Often,Occasionally,Sometimes,Rarely,Often,Usually,Sometimes,Often,Usually,Sometimes,Usually,Sometimes,Sometimes,Usually,Sometimes,Sometimes,Usually,Sometimes,Sometimes,Often,Never,Usually,Often,Often,Rarely,Often,Often,Usually,Usually,Rarely,Sometimes,Occasionally,Sometimes,Sometimes,Sometimes,Often,Often,Occasionally,Often,Sometimes,Usually,Usually,Occasionally,Sometimes,Often,Often,Sometimes,Sometimes,Usually,Often,Sometimes,Usually,Often,Usually,Sometimes,Usually,Often,Sometimes,Usually,Usually,Often,Usually,Sometimes,Often,Sometimes,Sometimes,Rarely,Often,Usually,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Occasionally,Usually,Usually,Sometimes,4,Occasionally,1,Usually,5,Rarely,4,Occasionally,2,Often,4,Occasionally,2,Often,5,Rarely,4,Occasionally,1,Usually,1,Usually,1,Usually,1,Usually,1,Usually,6,Never,5,Rarely,3,Sometimes,2,Often,2,Often,6,Never,3,Sometimes,2,Often,1,Usually,3,Sometimes,3,Sometimes,2,Often,4,Occasionally,2,Often,3,Sometimes,2,Often,3,Sometimes,2,Often,2,Often,2,Often,3,,4,Occasionally,4,Occasionally,6,Never,1,Usually,6,Never,6,Never,2,Often,2,Often,4,Occasionally,4,Occasionally,4,Occasionally,1,Usually,2,Often,3,Sometimes,2,Often,4,Occasionally,3,Sometimes,2,Often,2,Often,2,Often,4,Occasionally,1,Usually,2,Often
